id,district_id,station_id,case_id,crime_type,lat,lng,timestamp,mo_text
INC-00317,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00009,theft,13.012678,77.660171,2026-06-21T03:45:00,"Item stolen from ATM kiosk during afternoon, no witnesses reported."
INC-00318,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00050,theft,13.021995,77.571801,2026-03-19T14:15:00,"Item stolen from bus stand during afternoon, no witnesses reported."
INC-00319,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00012,theft,12.90192,77.585528,2026-03-04T15:30:00,"Item stolen from highway stretch during afternoon, no witnesses reported."
INC-00320,KA-BLR-URB,KA-BLR-URB-ST02,,theft,12.953019,77.563918,2026-05-01T17:45:00,"Item stolen from residential lane during late night, no witnesses reported."
INC-00321,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00023,robbery,12.889911,77.623624,2026-01-20T19:45:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00322,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00047,cybercrime,12.953566,77.680786,2026-02-02T01:30:00,Victim reported unauthorized transaction linked to main market IP.
INC-00323,KA-BLR-URB,KA-BLR-URB-ST03,,cybercrime,12.988579,77.639544,2026-06-21T16:45:00,Victim reported unauthorized transaction linked to main market IP.
INC-00324,KA-BLR-URB,KA-BLR-URB-ST01,,vehicle_theft,12.983417,77.515435,2025-12-25T17:00:00,"Vehicle taken from main market, no forced entry signs."
INC-00325,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00046,vehicle_theft,12.963191,77.609512,2025-11-23T06:45:00,"Vehicle taken from main market, no forced entry signs."
INC-00326,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00029,robbery,12.942472,77.563497,2025-12-31T08:00:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00327,KA-BLR-URB,KA-BLR-URB-ST01,,robbery,12.91823,77.562761,2026-04-18T21:00:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00328,KA-BLR-URB,KA-BLR-URB-ST01,,chain_snatching,12.95361,77.684256,2026-04-02T16:00:00,"Snatched near highway stretch, suspect fled on foot."
INC-00329,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00026,cybercrime,12.994148,77.520095,2026-04-21T21:00:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00330,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00001,theft,12.935667,77.576935,2025-12-13T09:30:00,"Item stolen from parking lot during late night, no witnesses reported."
INC-00331,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00058,vehicle_theft,12.942432,77.556539,2025-11-13T09:15:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00332,KA-BLR-URB,KA-BLR-URB-ST02,,burglary,12.959401,77.589111,2026-01-03T07:30:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00333,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00013,chain_snatching,12.964537,77.548914,2026-05-25T20:00:00,"Snatched near highway stretch, suspect fled on foot."
INC-00334,KA-BLR-URB,KA-BLR-URB-ST03,,theft,12.953512,77.63447,2026-04-01T04:15:00,"Item stolen from residential lane during early morning, no witnesses reported."
INC-00335,KA-BLR-URB,KA-BLR-URB-ST05,,robbery,12.995095,77.588356,2026-03-06T22:15:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00336,KA-BLR-URB,KA-BLR-URB-ST03,,chain_snatching,12.949171,77.634465,2026-02-04T07:45:00,"Snatched near residential lane, suspect fled on foot."
INC-00337,KA-BLR-URB,KA-BLR-URB-ST04,,robbery,12.999853,77.610592,2026-04-02T09:45:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00338,KA-BLR-URB,KA-BLR-URB-ST02,,vehicle_theft,12.922035,77.540726,2026-01-09T08:00:00,"Vehicle taken from main market, no forced entry signs."
INC-00339,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00035,theft,12.90355,77.606651,2026-04-26T18:15:00,"Item stolen from parking lot during afternoon, no witnesses reported."
INC-00340,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00033,burglary,13.001089,77.596565,2026-04-19T07:30:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00341,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00037,cybercrime,12.915106,77.506302,2025-12-24T16:15:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00342,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00024,burglary,12.977559,77.653748,2026-06-05T11:00:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00343,KA-BLR-URB,KA-BLR-URB-ST05,,cybercrime,12.943599,77.650356,2026-04-03T12:45:00,Victim reported unauthorized transaction linked to main market IP.
INC-00344,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00025,robbery,12.933014,77.638203,2026-02-18T23:30:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00345,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00056,burglary,12.931705,77.653279,2026-06-22T08:45:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00346,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00042,cybercrime,12.967209,77.616998,2025-10-04T16:15:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00347,KA-BLR-URB,KA-BLR-URB-ST02,,vehicle_theft,12.963082,77.549552,2026-04-04T19:00:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00348,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00009,vehicle_theft,12.950371,77.584037,2026-06-03T06:15:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00349,KA-BLR-URB,KA-BLR-URB-ST06,,theft,12.931032,77.590343,2026-06-20T01:15:00,"Item stolen from bus stand during afternoon, no witnesses reported."
INC-00350,KA-BLR-URB,KA-BLR-URB-ST05,,theft,12.926481,77.602792,2025-10-10T23:30:00,"Item stolen from bus stand during peak evening hours, no witnesses reported."
INC-00351,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00044,robbery,12.94742,77.631324,2026-04-29T19:15:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00352,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00034,cybercrime,13.001716,77.558006,2025-11-05T07:45:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00353,KA-BLR-URB,KA-BLR-URB-ST04,,burglary,12.906065,77.581487,2025-12-16T19:00:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00354,KA-BLR-URB,KA-BLR-URB-ST01,,robbery,12.980611,77.537405,2026-06-04T21:15:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00355,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00052,vehicle_theft,12.903588,77.602272,2026-05-04T11:00:00,"Vehicle taken from parking lot, no forced entry signs."
INC-00356,KA-BLR-URB,KA-BLR-URB-ST03,,chain_snatching,13.018303,77.621754,2025-11-20T13:15:00,"Snatched near ATM kiosk, suspect fled on foot."
INC-00357,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00008,theft,12.933115,77.589797,2026-04-28T08:15:00,"Item stolen from highway stretch during early morning, no witnesses reported."
INC-00358,KA-BLR-URB,KA-BLR-URB-ST02,,theft,12.969806,77.673185,2026-03-11T13:30:00,"Item stolen from bus stand during peak evening hours, no witnesses reported."
INC-00359,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00051,vehicle_theft,12.948123,77.585718,2026-04-06T19:30:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00360,KA-BLR-URB,KA-BLR-URB-ST05,,robbery,13.007576,77.548219,2026-06-05T08:30:00,"Suspect(s) threatened victim near residential lane, cash/valuables taken."
INC-00361,KA-BLR-URB,KA-BLR-URB-ST06,,theft,12.988937,77.5422,2026-01-26T14:15:00,"Item stolen from bus stand during peak evening hours, no witnesses reported."
INC-00362,KA-BLR-URB,KA-BLR-URB-ST06,,vehicle_theft,12.918289,77.604192,2025-10-27T05:45:00,"Vehicle taken from main market, no forced entry signs."
INC-00363,KA-BLR-URB,KA-BLR-URB-ST01,,chain_snatching,13.008295,77.577525,2025-11-02T08:15:00,"Snatched near main market, suspect fled on foot."
INC-00364,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00013,burglary,13.026199,77.520012,2026-06-24T09:00:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00365,KA-BLR-URB,KA-BLR-URB-ST05,,robbery,12.954245,77.56105,2026-02-24T06:00:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00366,KA-BLR-URB,KA-BLR-URB-ST06,,chain_snatching,12.949437,77.60957,2025-10-01T05:00:00,"Snatched near ATM kiosk, suspect fled on foot."
INC-00367,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00053,vehicle_theft,12.962545,77.648465,2025-11-05T02:30:00,"Vehicle taken from parking lot, no forced entry signs."
INC-00368,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00036,chain_snatching,13.0016,77.60927,2026-05-21T12:00:00,"Snatched near bus stand, suspect fled on foot."
INC-00369,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00050,vehicle_theft,12.97314,77.631009,2026-06-20T08:30:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00370,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00041,cybercrime,12.978388,77.567204,2026-05-24T18:00:00,Victim reported unauthorized transaction linked to main market IP.
INC-00371,KA-BLR-URB,KA-BLR-URB-ST06,,chain_snatching,12.968842,77.627405,2026-01-26T10:45:00,"Snatched near parking lot, suspect fled on foot."
INC-00372,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00037,cybercrime,12.960003,77.690894,2026-03-25T02:15:00,Victim reported unauthorized transaction linked to residential lane IP.
INC-00373,KA-BLR-URB,KA-BLR-URB-ST06,,burglary,12.978823,77.620542,2026-01-06T15:15:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00374,KA-BLR-URB,KA-BLR-URB-ST02,,theft,12.976065,77.544848,2026-04-01T04:00:00,"Item stolen from main market during peak evening hours, no witnesses reported."
INC-00375,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00049,cybercrime,12.999627,77.578263,2026-06-04T11:30:00,Victim reported unauthorized transaction linked to parking lot IP.
INC-00376,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00026,cybercrime,13.015832,77.541405,2025-12-05T01:45:00,Victim reported unauthorized transaction linked to parking lot IP.
INC-00377,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00014,chain_snatching,12.958208,77.607267,2025-12-01T22:45:00,"Snatched near highway stretch, suspect fled on foot."
INC-00378,KA-BLR-URB,KA-BLR-URB-ST03,,burglary,12.957519,77.615862,2026-02-10T05:30:00,"Forced entry via residential lane, valuables removed, occupants absent."
INC-00379,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00037,chain_snatching,13.00719,77.633047,2026-01-16T13:30:00,"Snatched near ATM kiosk, suspect fled on foot."
INC-00380,KA-BLR-URB,KA-BLR-URB-ST02,,burglary,12.995459,77.662287,2025-11-21T23:30:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00381,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00058,burglary,12.999815,77.55545,2025-12-16T15:00:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00382,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00045,chain_snatching,12.986034,77.618437,2026-03-11T15:30:00,"Snatched near parking lot, suspect fled on foot."
INC-00383,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00024,cybercrime,12.885476,77.560282,2026-06-01T20:00:00,Victim reported unauthorized transaction linked to highway stretch IP.
INC-00384,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00042,theft,12.956928,77.574636,2026-03-26T00:45:00,"Item stolen from residential lane during late night, no witnesses reported."
INC-00385,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00019,vehicle_theft,12.873993,77.617223,2026-03-31T10:45:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00386,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00021,theft,12.958057,77.62491,2026-03-22T13:45:00,"Item stolen from main market during late night, no witnesses reported."
INC-00387,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00012,chain_snatching,12.984191,77.578201,2026-04-21T08:45:00,"Snatched near highway stretch, suspect fled on foot."
INC-00388,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00005,burglary,13.013362,77.577084,2026-02-06T23:00:00,"Forced entry via bus stand, valuables removed, occupants absent."
INC-00389,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00060,theft,12.997483,77.571917,2025-10-14T12:00:00,"Item stolen from residential lane during late night, no witnesses reported."
INC-00390,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00043,burglary,12.91632,77.664189,2026-02-23T14:15:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00391,KA-BLR-URB,KA-BLR-URB-ST04,,robbery,12.96353,77.57097,2026-05-28T17:30:00,"Suspect(s) threatened victim near ATM kiosk, cash/valuables taken."
INC-00392,KA-BLR-URB,KA-BLR-URB-ST05,,robbery,12.943077,77.597903,2026-05-22T20:45:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00393,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00001,cybercrime,12.904912,77.58476,2026-05-15T09:30:00,Victim reported unauthorized transaction linked to residential lane IP.
INC-00394,KA-BLR-URB,KA-BLR-URB-ST02,,robbery,12.966238,77.595378,2026-03-26T09:45:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00395,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00057,theft,12.934382,77.579714,2026-02-27T19:15:00,"Item stolen from parking lot during afternoon, no witnesses reported."
INC-00396,KA-BLR-URB,KA-BLR-URB-ST02,,chain_snatching,12.90023,77.587124,2026-04-18T12:15:00,"Snatched near main market, suspect fled on foot."
INC-00397,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00019,cybercrime,13.005512,77.622783,2026-02-17T09:30:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00398,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00035,burglary,13.077711,77.609451,2026-02-17T22:45:00,"Forced entry via residential lane, valuables removed, occupants absent."
INC-00399,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00001,vehicle_theft,12.935038,77.596076,2026-02-15T04:45:00,"Vehicle taken from main market, no forced entry signs."
INC-00400,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00049,vehicle_theft,12.984562,77.590536,2026-06-13T11:45:00,"Vehicle taken from main market, no forced entry signs."
INC-00401,KA-BLR-URB,KA-BLR-URB-ST04,,burglary,12.981231,77.576615,2025-11-06T17:45:00,"Forced entry via bus stand, valuables removed, occupants absent."
INC-00402,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00048,burglary,12.977985,77.54648,2026-02-05T12:45:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00403,KA-BLR-URB,KA-BLR-URB-ST02,,chain_snatching,12.952165,77.588342,2026-05-31T12:30:00,"Snatched near bus stand, suspect fled on foot."
INC-00404,KA-BLR-URB,KA-BLR-URB-ST04,,theft,12.975359,77.637122,2026-03-02T06:30:00,"Item stolen from highway stretch during late night, no witnesses reported."
INC-00405,KA-BLR-URB,KA-BLR-URB-ST01,,cybercrime,12.918099,77.564714,2025-12-25T08:00:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00406,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00040,burglary,12.915822,77.684449,2025-12-19T11:00:00,"Forced entry via bus stand, valuables removed, occupants absent."
INC-00407,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00015,vehicle_theft,12.950779,77.641308,2025-10-31T01:30:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00408,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00009,theft,12.97155,77.605954,2026-03-27T14:15:00,"Item stolen from highway stretch during peak evening hours, no witnesses reported."
INC-00409,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00012,robbery,12.937544,77.585025,2026-05-13T17:30:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00410,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00053,theft,12.968395,77.632726,2026-02-18T19:15:00,"Item stolen from parking lot during late night, no witnesses reported."
INC-00411,KA-BLR-URB,KA-BLR-URB-ST01,,theft,12.976099,77.658355,2026-06-17T12:15:00,"Item stolen from parking lot during afternoon, no witnesses reported."
INC-00412,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00042,robbery,12.963731,77.610785,2026-04-17T06:45:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00413,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00013,burglary,13.01394,77.624858,2025-11-04T01:15:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00414,KA-BLR-URB,KA-BLR-URB-ST04,,theft,13.054898,77.634357,2026-06-08T16:30:00,"Item stolen from residential lane during late night, no witnesses reported."
INC-00415,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00057,vehicle_theft,12.93844,77.613944,2026-06-09T02:45:00,"Vehicle taken from main market, no forced entry signs."
INC-00416,KA-BLR-URB,KA-BLR-URB-ST06,,robbery,12.99622,77.607722,2025-10-30T19:30:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00417,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00043,robbery,12.972036,77.650647,2025-11-19T03:15:00,"Suspect(s) threatened victim near ATM kiosk, cash/valuables taken."
INC-00418,KA-BLR-URB,KA-BLR-URB-ST02,,vehicle_theft,12.959199,77.554244,2026-05-01T23:00:00,"Vehicle taken from parking lot, no forced entry signs."
INC-00419,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00039,robbery,12.936682,77.607666,2025-12-25T05:45:00,"Suspect(s) threatened victim near residential lane, cash/valuables taken."
INC-00420,KA-BLR-URB,KA-BLR-URB-ST03,,vehicle_theft,12.946002,77.583875,2026-03-16T11:45:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00421,KA-BLR-URB,KA-BLR-URB-ST05,,cybercrime,13.025128,77.588846,2026-02-08T11:45:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00422,KA-BLR-URB,KA-BLR-URB-ST05,,chain_snatching,13.045221,77.604701,2025-12-09T09:00:00,"Snatched near bus stand, suspect fled on foot."
INC-00423,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00009,theft,12.963703,77.678206,2026-02-19T17:15:00,"Item stolen from main market during peak evening hours, no witnesses reported."
INC-00424,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00014,theft,12.965269,77.530767,2026-01-28T08:30:00,"Item stolen from parking lot during peak evening hours, no witnesses reported."
INC-00425,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00052,robbery,12.95725,77.587142,2025-12-28T15:00:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00426,KA-BLR-URB,KA-BLR-URB-ST01,,cybercrime,13.025383,77.520061,2026-03-21T11:45:00,Victim reported unauthorized transaction linked to main market IP.
INC-00427,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00010,robbery,12.942875,77.649408,2026-04-14T01:30:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00428,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00019,cybercrime,12.976729,77.572548,2025-10-26T21:45:00,Victim reported unauthorized transaction linked to parking lot IP.
INC-00429,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00033,robbery,12.914881,77.61936,2025-11-12T15:00:00,"Suspect(s) threatened victim near ATM kiosk, cash/valuables taken."
INC-00430,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00048,cybercrime,12.942147,77.590078,2026-06-04T17:15:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00431,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00023,theft,12.985029,77.628825,2026-05-09T10:00:00,"Item stolen from highway stretch during peak evening hours, no witnesses reported."
INC-00432,KA-BLR-URB,KA-BLR-URB-ST06,,chain_snatching,12.887024,77.627802,2025-10-13T09:15:00,"Snatched near parking lot, suspect fled on foot."
INC-00433,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00004,burglary,12.974033,77.650267,2026-01-11T21:30:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00434,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00002,vehicle_theft,12.939293,77.651758,2026-02-25T00:30:00,"Vehicle taken from main market, no forced entry signs."
INC-00435,KA-BLR-URB,KA-BLR-URB-ST02,,robbery,12.952494,77.560729,2026-01-13T17:30:00,"Suspect(s) threatened victim near ATM kiosk, cash/valuables taken."
INC-00436,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00045,burglary,12.961854,77.58568,2026-06-27T01:30:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00437,KA-BLR-URB,KA-BLR-URB-ST06,,vehicle_theft,13.051432,77.604216,2025-10-05T02:45:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00438,KA-BLR-URB,KA-BLR-URB-ST06,,robbery,12.917915,77.59979,2026-04-16T07:45:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00439,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00060,robbery,12.936177,77.587978,2026-01-04T06:45:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00440,KA-BLR-URB,KA-BLR-URB-ST04,,vehicle_theft,12.981181,77.704861,2025-12-20T00:30:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00441,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00022,cybercrime,13.018318,77.559374,2026-02-19T01:30:00,Victim reported unauthorized transaction linked to main market IP.
INC-00442,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00020,cybercrime,13.001753,77.575394,2026-04-14T16:15:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00443,KA-BLR-URB,KA-BLR-URB-ST05,,robbery,12.948953,77.652868,2025-12-07T06:15:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00444,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00036,vehicle_theft,12.909189,77.581486,2025-12-09T13:15:00,"Vehicle taken from parking lot, no forced entry signs."
INC-00445,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00048,chain_snatching,13.049134,77.560333,2026-03-12T04:00:00,"Snatched near ATM kiosk, suspect fled on foot."
INC-00446,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00040,theft,12.931115,77.558018,2026-02-18T04:15:00,"Item stolen from bus stand during late night, no witnesses reported."
INC-00447,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00045,burglary,12.975599,77.573512,2026-01-27T19:15:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00448,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00011,burglary,12.975173,77.604195,2026-05-29T22:30:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00449,KA-BLR-URB,KA-BLR-URB-ST01,,vehicle_theft,13.055351,77.631554,2026-02-16T13:15:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00450,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00003,cybercrime,12.913506,77.547799,2026-06-08T22:30:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00451,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00057,robbery,13.099365,77.62948,2026-03-10T12:00:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00452,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00029,robbery,12.944268,77.614977,2026-04-21T23:00:00,"Suspect(s) threatened victim near ATM kiosk, cash/valuables taken."
INC-00453,KA-BLR-URB,KA-BLR-URB-ST03,,chain_snatching,13.008314,77.5692,2026-05-25T05:45:00,"Snatched near parking lot, suspect fled on foot."
INC-00454,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00021,burglary,12.947673,77.602227,2026-05-20T02:00:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00455,KA-BLR-URB,KA-BLR-URB-ST05,,chain_snatching,12.985654,77.608399,2026-01-12T14:00:00,"Snatched near residential lane, suspect fled on foot."
INC-00456,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00025,vehicle_theft,12.995162,77.60127,2026-04-04T02:45:00,"Vehicle taken from parking lot, no forced entry signs."
INC-00457,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00020,burglary,12.958934,77.493515,2025-12-16T05:15:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00458,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00032,burglary,13.002405,77.555098,2026-01-01T03:15:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00459,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00029,robbery,13.019155,77.620513,2026-06-10T07:15:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00460,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00023,theft,13.047966,77.612539,2026-02-20T19:15:00,"Item stolen from bus stand during late night, no witnesses reported."
INC-00461,KA-BLR-URB,KA-BLR-URB-ST06,,theft,12.988901,77.622374,2026-03-02T10:00:00,"Item stolen from main market during peak evening hours, no witnesses reported."
INC-00462,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00058,theft,12.960753,77.604923,2025-12-30T14:30:00,"Item stolen from main market during afternoon, no witnesses reported."
INC-00463,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00027,burglary,12.910625,77.585081,2025-11-03T09:45:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00464,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00055,cybercrime,12.951787,77.639235,2025-10-30T03:00:00,Victim reported unauthorized transaction linked to highway stretch IP.
INC-00465,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00012,robbery,12.993277,77.575163,2026-03-31T04:45:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00466,KA-BLR-URB,KA-BLR-URB-ST03,,theft,12.986246,77.647915,2026-01-08T00:00:00,"Item stolen from ATM kiosk during early morning, no witnesses reported."
INC-00467,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00013,chain_snatching,12.96032,77.5661,2026-04-30T01:30:00,"Snatched near parking lot, suspect fled on foot."
INC-00468,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00047,theft,12.879437,77.551992,2026-03-07T09:30:00,"Item stolen from main market during afternoon, no witnesses reported."
INC-00469,KA-BLR-URB,KA-BLR-URB-ST02,,vehicle_theft,12.94365,77.55826,2026-01-08T10:30:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00470,KA-BLR-URB,KA-BLR-URB-ST06,,cybercrime,12.951991,77.655807,2026-05-24T17:30:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00471,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00002,chain_snatching,12.950986,77.627468,2025-10-10T06:30:00,"Snatched near main market, suspect fled on foot."
INC-00472,KA-BLR-URB,KA-BLR-URB-ST05,,burglary,12.972205,77.532078,2025-12-24T18:45:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00473,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00054,theft,12.998188,77.586095,2025-10-17T08:45:00,"Item stolen from ATM kiosk during late night, no witnesses reported."
INC-00474,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00002,theft,12.997911,77.511904,2025-12-29T03:30:00,"Item stolen from bus stand during early morning, no witnesses reported."
